,source,hyperlink,house_is,property_subtype,price,sale,rooms_number,area,kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,land_plot_surface,facades_number,swimming_pool_has,building_state,unmerged_postcode
26636,7,https://www.immoweb.be/en/classified/apartment-block/for-sale/forest/1190/8956163,True,APARTMENT-BLOCK,500000,None,3.0,230.0,True,False,False,True,2.0,True,80.0,,176.0,2.0,False,,1190
26637,7,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/8956162,True,APARTMENT-BLOCK,750000,None,7.0,425.0,True,False,False,False,,False,,,378.0,2.0,False,,1030
26654,7,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/8918092,False,APARTMENT,115000,None,1.0,50.0,True,False,False,False,,False,,,,2.0,False,,1060
26659,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8954924,False,APARTMENT,595000,None,3.0,145.0,False,False,False,True,6.0,False,,,,3.0,False,,1050
26660,7,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussels-city/1000/8954906,False,FLAT,248160,None,1.0,53.0,True,True,False,False,,False,,,,1.0,False,,1000
26663,7,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8954854,False,APARTMENT,420000,None,3.0,120.0,True,False,False,True,4.0,False,,,,2.0,False,,1200
26671,7,https://www.immoweb.be/en/classified/ground-floor/for-sale/molenbeek-saint-jean/1080/8954831,False,GROUND-FLOOR,269000,None,2.0,120.0,True,False,False,True,90.0,False,,,,3.0,False,,1080
26682,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8956112,True,HOUSE,430000,None,4.0,173.0,False,False,True,True,24.0,True,190.0,,293.0,2.0,False,,1180
26699,7,https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/8956064,True,HOUSE,495000,None,4.0,216.0,False,False,False,True,,False,,,200.0,2.0,False,,1020
26715,7,https://www.immoweb.be/en/classified/service-flat/for-sale/uccle/1180/8954732,False,FLAT,191000,None,1.0,58.0,True,False,False,False,,False,,,,,False,,1180
26716,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8954726,False,APARTMENT,395000,None,3.0,270.0,True,False,False,True,4.0,False,,,,,False,,1000
26717,7,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/8954725,False,DUPLEX,425000,None,4.0,225.0,True,False,False,True,8.0,False,,,,2.0,False,,1000
26718,7,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/8954723,False,APARTMENT,199000,None,2.0,95.0,True,False,False,False,,False,,,,,False,,1090
26719,7,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8954717,False,APARTMENT,260000,None,1.0,90.0,False,False,False,False,,True,8.0,,,3.0,False,,1160
26721,7,https://www.immoweb.be/en/classified/flat-studio/for-sale/anderlecht/1070/8954700,False,FLAT,175000,None,,58.0,True,False,False,True,6.0,False,,,,4.0,False,,1070
26722,7,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8954699,False,APARTMENT,214000,None,1.0,66.0,True,False,False,True,6.0,False,,,,4.0,False,,1070
26723,7,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8954697,False,APARTMENT,279000,None,3.0,116.0,True,False,False,True,12.0,False,,,,4.0,False,,1070
26724,7,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8954696,False,APARTMENT,264000,None,2.0,97.0,True,False,False,True,7.0,False,,,,4.0,False,,1070
26727,7,https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/8954684,False,DUPLEX,345000,None,1.0,83.0,True,False,False,True,8.0,False,,,,,False,,1060
26730,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8954670,False,APARTMENT,415000,None,2.0,120.0,True,False,False,True,4.0,False,,,,2.0,False,,1180
26743,7,https://www.immoweb.be/en/classified/house/for-sale/woluwe-st-lambert/1200/8956036,True,HOUSE,750000,None,4.0,210.0,True,False,False,False,,False,,,190.0,2.0,False,,1200
26745,7,https://www.immoweb.be/en/classified/mansion/for-sale/uccle/1180/8956033,True,MANSION,1950000,None,4.0,351.0,False,False,False,True,,False,,,215.0,2.0,False,,1180
26752,7,https://www.immoweb.be/en/classified/mansion/for-sale/ixelles/1050/8956020,True,MANSION,1650000,None,4.0,518.0,False,False,False,True,,False,,,370.0,2.0,False,,1050
26763,7,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/8954652,False,PENTHOUSE,545000,None,3.0,145.0,True,False,False,True,10.0,False,,,,,False,,1180
26764,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8954649,False,APARTMENT,1537000,None,2.0,160.0,True,False,False,True,91.0,False,,,,2.0,False,,1050
26773,7,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/8954616,False,APARTMENT,295000,None,2.0,95.0,True,False,False,True,5.0,False,,,,,False,,1060
26778,7,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8954562,False,APARTMENT,235000,None,2.0,73.0,True,False,False,True,,False,,,,2.0,False,,1140
26805,7,https://www.immoweb.be/en/classified/apartment-block/for-sale/koekelberg/1081/8955965,True,APARTMENT-BLOCK,1550000,None,36.0,1620.0,False,False,False,False,,False,,,,3.0,False,,1081
26810,7,https://www.immoweb.be/en/classified/house/for-sale/woluwe-st-lambert/1200/8955952,True,HOUSE,639000,None,3.0,140.0,True,False,True,False,,True,80.0,,1000.0,2.0,False,,1200
26813,7,https://www.immoweb.be/en/classified/house/for-sale/woluwe-st-lambert/1200/8955947,True,HOUSE,639000,None,3.0,140.0,True,False,False,False,,True,80.0,,1000.0,2.0,False,,1200
26851,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8921626,True,HOUSE,950000,None,4.0,650.0,True,False,False,False,,True,1830.0,,2350.0,3.0,False,,1180
26852,7,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles/1050/8955925,True,APARTMENT-BLOCK,1100000,None,9.0,522.0,False,False,False,False,,False,,,168.0,2.0,False,,1050
26871,7,https://www.immoweb.be/en/classified/town-house/for-sale/forest/1190/8955874,True,TOWN-HOUSE,650000,None,5.0,240.0,True,False,False,True,6.0,True,40.0,,311.0,3.0,False,,1190
26872,7,https://www.immoweb.be/en/classified/town-house/for-sale/uccle/1180/8955873,True,TOWN-HOUSE,650000,None,5.0,240.0,True,False,False,True,6.0,True,40.0,,311.0,3.0,False,,1180
26875,7,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/berchem-ste-agathe/1082/8955869,True,MIXED-USE-BUILDING,1290000,None,3.0,230.0,True,False,False,True,59.0,False,,,296.0,3.0,False,,1082
26923,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8955794,True,HOUSE,2950000,None,5.0,600.0,True,False,True,True,30.0,True,20000.0,,20000.0,4.0,False,,1180
26950,7,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8954159,False,APARTMENT,239000,None,2.0,100.0,False,False,False,True,36.0,True,36.0,,,2.0,False,,1030
26961,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8954120,False,APARTMENT,399000,None,1.0,135.0,True,False,False,True,8.0,False,,,,,True,,1000
27003,7,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8954059,False,APARTMENT,259000,None,3.0,100.0,True,False,False,True,12.0,False,,,,4.0,False,,1200
27007,7,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8954035,False,APARTMENT,249000,None,2.0,105.0,True,False,False,True,6.0,False,,,,2.0,False,,1070
27012,7,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/8954020,False,DUPLEX,320000,None,3.0,130.0,True,False,False,True,6.0,False,,,,2.0,False,,1030
27013,7,https://www.immoweb.be/en/classified/apartment/for-sale/st-josse-ten-noode/1210/8953977,False,APARTMENT,195000,None,2.0,80.0,True,False,False,True,,False,,,,1.0,False,,1210
27014,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8953920,False,APARTMENT,630000,None,3.0,205.0,False,False,False,True,25.0,False,,,,,False,,1050
27045,7,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/8955566,True,VILLA,1680000,None,4.0,255.0,True,False,True,True,,True,1787.0,,1787.0,4.0,True,,1180
27060,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles-4/1040/8953975,False,APARTMENT,410000,None,3.0,110.0,False,False,False,True,,True,40.0,,,,False,,1040
27062,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8953955,False,APARTMENT,340000,None,2.0,80.0,True,False,False,True,5.0,False,,,,3.0,False,,1000
27063,7,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8953954,False,APARTMENT,500000,None,4.0,180.0,True,False,False,False,,False,,,,,False,,1030
27064,7,https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/8735941,False,PENTHOUSE,895000,None,3.0,220.0,True,False,False,True,19.0,False,,,,2.0,False,,1050
27126,7,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/8953607,False,APARTMENT,250000,None,3.0,108.0,False,False,False,False,,False,,,,2.0,False,,1081
27132,7,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/8953588,False,DUPLEX,345000,None,1.0,83.0,True,False,False,True,8.0,False,,,,,False,,1050
27133,7,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8953579,False,APARTMENT,585000,None,2.0,136.0,True,False,False,True,17.0,False,,,,2.0,False,,1200
27142,7,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8774117,False,APARTMENT,259000,None,2.0,152.0,True,False,True,True,4.0,False,,,,2.0,False,,1020
27151,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8955463,True,HOUSE,699000,None,3.0,217.0,True,False,False,True,8.0,True,40.0,,178.0,2.0,False,,1180
27157,7,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-gilles/1060/8955442,True,MIXED-USE-BUILDING,299000,None,,110.0,False,False,False,False,,False,,,,2.0,False,,1060
27189,7,https://www.immoweb.be/en/classified/ground-floor/for-sale/anderlecht/1070/8953438,False,GROUND-FLOOR,179000,None,1.0,80.0,True,False,False,False,,False,,,,2.0,False,,1070
27191,7,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/8953426,False,APARTMENT,135000,None,1.0,55.0,False,False,False,False,,False,,,,2.0,False,,1190
27192,7,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8953418,False,APARTMENT,215000,None,2.0,73.0,True,False,False,True,2.0,False,,,,2.0,False,,1020
27193,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles-1/1000/8928327,False,APARTMENT,115000,None,1.0,50.0,True,False,False,False,,False,,,,2.0,False,,1000
27195,7,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/8912992,False,FLAT,190000,None,1.0,40.0,False,False,False,False,,False,,,,,False,,1000
27196,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8953305,False,APARTMENT,159000,None,1.0,62.0,False,False,False,False,,False,,,,,False,,1180
27197,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8953389,False,APARTMENT,375000,None,2.0,85.0,True,False,False,True,5.0,False,,,,2.0,False,,1180
27200,7,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-st-lambert/1200/8953350,False,APARTMENT,340000,None,2.0,85.0,True,False,True,True,,False,,,,,False,,1200
27227,7,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/8955351,True,HOUSE,345000,None,3.0,200.0,True,False,False,False,,True,65.0,,142.0,2.0,False,,1070
27242,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8953281,False,APARTMENT,215000,None,2.0,70.0,False,False,False,True,10.0,False,,,,1.0,False,,1180
27301,7,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8953178,False,APARTMENT,189000,None,2.0,80.0,False,False,False,True,19.0,False,,,,,False,,1070
27304,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8953158,False,APARTMENT,319000,None,2.0,75.0,True,True,False,True,17.0,True,,,,2.0,False,,1000
27305,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8953156,False,APARTMENT,425000,None,2.0,130.0,True,False,True,True,9.0,False,,,,2.0,False,,1050
27306,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8953155,False,APARTMENT,235000,None,1.0,70.0,True,False,True,True,4.0,False,,,,2.0,False,,1050
27310,7,https://www.immoweb.be/en/classified/duplex/for-sale/evere/1140/8953122,False,DUPLEX,415000,None,3.0,133.0,True,False,False,True,,False,,,,,False,,1140
27312,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8953108,False,APARTMENT,230000,None,1.0,70.0,True,False,False,True,5.0,False,,,,,False,,1000
27324,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8953024,False,APARTMENT,449000,None,2.0,155.0,True,False,False,True,,False,,,,2.0,False,,1000
27332,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8955138,True,HOUSE,785000,None,5.0,240.0,True,False,False,True,60.0,True,535.0,,640.0,2.0,False,,1180
27355,7,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/8953013,False,APARTMENT,129000,None,1.0,52.0,True,False,False,False,,False,,,,2.0,False,,1080
27358,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8953014,False,APARTMENT,325000,None,2.0,97.0,True,False,False,False,,False,,,,,False,,1000
27360,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8953008,False,APARTMENT,249000,None,1.0,70.0,True,False,False,False,,False,,,,2.0,False,,1000
27363,7,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8952988,False,APARTMENT,315000,None,1.0,97.0,True,False,False,False,,False,,,,2.0,False,,1000
27365,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8952977,False,APARTMENT,315000,None,2.0,85.0,True,False,False,False,,False,,,,1.0,False,,1050
27370,7,https://www.immoweb.be/en/classified/loft/for-sale/woluwe-saint-lambert/1200/8952903,False,LOFT,480000,None,2.0,135.0,True,False,False,False,,False,,,,,False,,1200
27371,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8952883,False,APARTMENT,675000,None,3.0,292.0,True,False,False,False,,False,,,,2.0,False,,1050
27372,7,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8952881,False,APARTMENT,249000,None,2.0,90.0,True,False,False,True,5.0,False,,,,,False,,1020
27377,7,https://www.immoweb.be/en/classified/triplex/for-sale/molenbeek-st-jean/1080/8952832,False,TRIPLEX,250000,None,4.0,115.0,True,False,False,True,13.0,False,,,,2.0,False,,1080
27396,7,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8954956,True,HOUSE,520000,None,1.0,80.0,True,False,False,False,,True,,,271.0,3.0,False,,1180
27398,7,https://www.immoweb.be/en/classified/villa/for-sale/auderghem/1160/8954938,True,VILLA,1395000,None,5.0,315.0,True,False,False,True,26.0,False,,,485.0,3.0,False,,1160
27418,7,https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/8952771,False,PENTHOUSE,304000,None,2.0,86.0,True,False,False,True,64.0,False,,,,4.0,False,,1070
27423,7,https://www.immoweb.be/en/classified/penthouse/for-sale/etterbeek/1040/8584965,False,PENTHOUSE,699000,None,3.0,175.0,True,False,False,True,17.0,False,,,,2.0,False,,1040
27424,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8952733,False,APARTMENT,311000,None,1.0,63.0,True,False,False,False,,False,,,,2.0,False,,1050
27429,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles-ville/1000/8952710,False,APARTMENT,447000,None,2.0,120.0,True,True,False,False,,False,,,,2.0,False,,1000
27433,7,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussels-city/1000/8952687,False,FLAT,179000,None,,40.0,False,False,False,True,,False,,,,2.0,False,,1000
27434,7,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8890881,False,APARTMENT,235000,None,2.0,85.0,True,False,False,False,,False,,,,4.0,False,,1030
27435,7,https://www.immoweb.be/en/classified/loft/for-sale/brussels-city/1000/8920471,False,LOFT,249000,None,,60.0,True,True,False,False,,False,,,,,False,,1000
27437,7,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/8952640,False,GROUND-FLOOR,1950000,None,4.0,310.0,True,False,False,False,,True,1500.0,,,,False,,1180
27440,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8952629,False,APARTMENT,175000,None,2.0,85.0,True,False,False,False,,False,,,,2.0,False,,1000
27473,7,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8952603,False,APARTMENT,340000,None,2.0,88.0,False,False,False,True,4.0,False,,,,,False,,1000
27474,7,https://www.immoweb.be/en/classified/triplex/for-sale/schaerbeek/1030/8952602,False,TRIPLEX,585000,None,5.0,260.0,False,False,False,False,,True,40.0,,,,False,,1030
27475,7,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/8952596,False,GROUND-FLOOR,1495000,None,3.0,371.0,True,False,False,True,40.0,True,250.0,,,2.0,False,,1180
27477,7,https://www.immoweb.be/en/classified/penthouse/for-sale/berchem-sainte-agathe/1082/8952594,False,PENTHOUSE,320894,None,3.0,109.0,True,False,False,True,51.0,False,,,,3.0,False,,1082
27480,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8952576,False,APARTMENT,650000,None,3.0,165.0,True,False,False,True,2.0,False,,,,2.0,False,,1050
27481,7,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/8952575,False,PENTHOUSE,795000,None,3.0,170.0,True,False,False,True,100.0,False,,,,,False,,1180
27482,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8952574,False,APARTMENT,296000,None,1.0,70.0,True,False,False,True,10.0,False,,,,,False,,1180
27494,7,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8919972,False,APARTMENT,605000,None,3.0,150.0,True,False,False,True,20.0,False,,,,2.0,False,,1050
27495,7,https://www.immoweb.be/en/classified/triplex/for-sale/forest/1190/8905820,False,TRIPLEX,605000,None,3.0,150.0,True,False,False,True,20.0,False,,,,2.0,False,,1190
27497,7,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/8952514,False,APARTMENT,195000,None,1.0,69.0,True,False,False,False,,False,,,,2.0,False,,1080
27500,7,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/8952496,False,APARTMENT,397000,None,3.0,178.0,True,False,False,True,15.0,True,60.0,,,2.0,False,,1090
27501,7,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8952493,False,APARTMENT,675000,None,3.0,190.0,True,False,False,False,,False,,,,,False,,1180
27503,7,https://www.immoweb.be/en/classified/apartment-block/for-sale/molenbeek-saint-jean/1080/8954771,True,APARTMENT-BLOCK,435000,None,4.0,204.0,True,False,False,True,,False,,,120.0,2.0,False,,1080
