property_subtype,price,rooms_number,area,postcode,locality,longitude,latitude
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
FLAT,260000,0.0,60.0,1050,Ixelles,4.3815707,50.8222854
FLAT,150000,1.0,36.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,595000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,665000,2.0,120.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1050000,3.0,161.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1645000,3.0,234.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1190000,5.0,425.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,620000,2.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,585000,1.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,460000,3.0,116.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,555000,2.0,110.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,685000,3.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1550000,3.0,212.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1550000,3.0,213.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1860000,3.0,285.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,800000,3.0,0.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,215000,1.0,52.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,560000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1690000,3.0,285.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1839000,3.0,203.0,1050,Ixelles,4.3815707,50.8222854
FLAT,209000,0.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,370000,2.0,98.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,2.0,171.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1575000,2.0,161.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,540000,1.0,77.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,510000,4.0,175.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,795000,2.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1645000,3.0,210.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1850000,4.0,300.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,235000,1.0,60.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,740000,4.0,235.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,539000,4.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1250000,3.0,280.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,650000,4.0,185.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,360000,2.0,103.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,419000,2.0,89.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,530000,3.0,153.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,750000,3.0,166.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,500000,3.0,130.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,735000,3.0,200.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,495000,2.0,128.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,850000,2.0,136.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,1250000,3.0,183.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,2950000,3.0,424.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2950000,3.0,462.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,260000,1.0,60.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,630000,3.0,144.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,680000,3.0,160.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1245000,3.0,214.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1537000,2.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1950000,3.0,211.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3370000,2.0,271.0,1050,Ixelles,4.3815707,50.8222854
LOFT,425000,2.0,135.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,320000,3.0,114.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,625000,2.0,137.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,750000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1640000,3.0,285.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1800000,3.0,339.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,490000,2.0,110.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,240000,1.0,54.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,605000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,775000,2.0,220.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,2600000,5.0,557.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,679000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1839000,3.0,201.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3297000,3.0,305.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3324000,3.0,308.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,850000,3.0,0.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,990000,3.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,1.0,98.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,844000,2.0,191.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3297000,3.0,305.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,770000,2.0,120.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,775000,4.0,240.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1190000,3.0,187.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,289000,2.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,515000,2.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,420000,2.0,116.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,750000,3.0,210.0,1050,Ixelles,4.3815707,50.8222854
FLAT,288500,0.0,43.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,602000,3.0,124.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2650000,4.0,550.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1350000,3.0,257.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,585000,2.0,109.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,415000,1.0,77.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,575000,2.0,109.0,1050,Ixelles,4.3815707,50.8222854
FLAT,189000,1.0,37.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,750000,3.0,144.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,615000,2.0,113.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,449000,2.0,140.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,455000,2.0,126.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,500000,3.0,145.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,575000,3.0,195.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,620000,2.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,165.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,680000,3.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,790000,3.0,176.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,850000,2.0,136.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,398000,2.0,115.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,350000,2.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,375000,1.0,80.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,390000,1.0,85.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,700000,3.0,207.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,395000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,295000,1.0,65.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,510000,2.0,145.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,590000,2.0,140.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,710000,3.0,179.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,730000,3.0,166.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,800000,3.0,204.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1300000,3.0,198.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,295000,1.0,65.0,1050,Ixelles,4.3815707,50.8222854
FLAT,220000,0.0,49.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,590000,2.0,136.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
FLAT,296500,0.0,43.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,275000,2.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,195000,1.0,57.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,449000,2.0,120.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,990000,3.0,209.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1135000,3.0,225.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1135000,3.0,227.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,345000,1.0,83.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,610000,2.0,110.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,825000,2.0,154.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,315000,3.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,800000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,2500000,4.0,227.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1690000,3.0,274.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,690000,2.0,195.0,1050,Ixelles,4.3815707,50.8222854
FLAT,195000,0.0,34.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,479000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,395000,2.0,91.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,440000,2.0,115.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,580000,3.0,203.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,540000,1.0,70.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,600000,2.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,645000,2.0,200.0,1050,Ixelles,4.3815707,50.8222854
FLAT,169000,0.0,35.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,200000,1.0,75.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,3.0,105.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1350000,3.0,250.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,249000,1.0,50.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,319000,2.0,85.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1750000,4.0,350.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,425000,3.0,180.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,575000,2.0,176.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,689000,4.0,210.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,850000,2.0,140.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,990000,3.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1950000,3.0,226.0,1050,Ixelles,4.3815707,50.8222854
FLAT,90000,0.0,0.0,1050,Ixelles,4.3815707,50.8222854
FLAT,105000,0.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,595000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,120000,2.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1550000,3.0,213.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3297000,3.0,305.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,825000,3.0,180.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1250000,3.0,250.0,1050,Ixelles,4.3815707,50.8222854
LOFT,645000,2.0,200.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,895000,2.0,140.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,990000,3.0,200.0,1050,Ixelles,4.3815707,50.8222854
TRIPLEX,2600000,5.0,566.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,995000,3.0,217.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,390000,1.0,57.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3370000,3.0,271.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,410000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
FLAT,145000,0.0,0.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,520000,4.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1135000,3.0,227.0,1050,Ixelles,4.3815707,50.8222854
FLAT,185000,0.0,31.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,470000,2.0,145.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,135000,1.0,0.0,1050,Ixelles,4.3815707,50.8222854
LOFT,645000,2.0,200.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,299900,2.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,3000000,4.0,390.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,590000,2.0,117.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,590000,2.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,560000,3.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,425000,2.0,87.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,157.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,695000,3.0,115.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,350000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,245000,2.0,63.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,215000,2.0,0.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1250000,4.0,260.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,215000,3.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,469000,3.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,250000,2.0,63.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,490000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1299000,3.0,0.0,1050,Ixelles,4.3815707,50.8222854
FLAT,60000,1.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,359000,3.0,105.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,150000,2.0,0.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,420000,2.0,110.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,1195000,4.0,220.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,255000,2.0,63.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,310000,2.0,80.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,1290000,5.0,450.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,245000,2.0,65.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,365000,4.0,121.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,695777,7.0,350.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,525777,4.0,250.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,695000,8.0,300.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,265000,2.0,72.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,350000,2.0,70.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,350000,2.0,90.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,370000,2.0,85.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,800000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,350000,2.0,100.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,580000,4.0,155.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,1195000,4.0,220.0,1050,Ixelles,4.3815707,50.8222854
MANSION,1350000,4.0,420.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,765000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,315000,1.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1250000,3.0,250.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1750000,4.0,350.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,395000,1.0,98.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,449000,2.0,140.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,515000,2.0,100.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,495000,4.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,595000,3.0,145.0,1050,Ixelles,4.3815707,50.8222854
MANSION,1650000,4.0,518.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1537000,2.0,160.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT-BLOCK,1100000,9.0,522.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,630000,3.0,205.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,895000,3.0,220.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,345000,1.0,83.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,425000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,235000,1.0,70.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,315000,2.0,85.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,675000,3.0,292.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,311000,1.0,63.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,605000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
MANSION,1195000,4.0,295.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,610000,3.0,167.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,375000,1.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,288000,2.0,83.0,1050,Ixelles,4.3815707,50.8222854
FLAT,189000,1.0,37.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,350000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,325000,1.0,74.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,157.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,1.0,98.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,290000,2.0,68.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,235000,1.0,68.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,295000,1.0,65.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,740000,4.0,235.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,1350000,5.0,365.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,250000,1.0,50.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,690000,2.0,172.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT-BLOCK,817000,4.0,250.0,1050,Ixelles,4.3815707,50.8222854
LOFT,610000,3.0,160.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,825000,3.0,180.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,595000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,310000,2.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,385000,3.0,90.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,775000,4.0,240.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,319000,2.0,85.0,1050,Ixelles,4.3815707,50.8222854
MANSION,1495000,6.0,370.0,1050,Ixelles,4.3815707,50.8222854
MANSION,1950000,4.0,573.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,799000,4.0,235.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,689000,4.0,210.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,479000,2.0,130.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,3.0,165.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,445000,1.0,85.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1290000,4.0,280.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT-BLOCK,2200000,7.0,520.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,995000,3.0,217.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,200000,1.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,395000,2.0,90.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,650000,2.0,171.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,3.0,113.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,465000,2.0,125.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,515000,2.0,100.0,1050,Ixelles,4.3815707,50.8222854
LOFT,645000,2.0,200.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,315000,1.0,76.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,315000,3.0,100.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,295000,1.0,65.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,425000,2.0,87.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT-BLOCK,765000,5.0,185.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,748000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,525000,4.0,209.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,359000,3.0,105.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,510000,2.0,145.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,790000,3.0,176.0,1050,Ixelles,4.3815707,50.8222854
FLAT,269000,1.0,60.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,769000,5.0,180.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,395000,3.0,170.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,490000,1.0,77.0,1050,Ixelles,4.3815707,50.8222854
MIXED-USE-BUILDING,935000,2.0,356.0,1050,Ixelles,4.3815707,50.8222854
GROUND-FLOOR,390000,1.0,85.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,590000,2.0,117.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,500000,3.0,130.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1860000,3.0,285.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,410000,3.0,150.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,275000,2.0,75.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,750000,2.0,165.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,850000,2.0,227.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,950000,3.0,239.0,1050,Ixelles,4.3815707,50.8222854
FLAT,166000,1.0,40.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,345000,1.0,65.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,255000,2.0,86.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,420000,2.0,116.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,195000,1.0,57.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,390000,2.0,80.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2500000,4.0,277.0,1050,Ixelles,4.3815707,50.8222854
FLAT,165000,,45.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,844000,2.0,191.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,1950000,3.0,226.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,425000,1.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,425000,1.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,249000,1.0,50.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,735000,3.0,200.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,249000,1.0,60.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,775000,3.0,223.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,490000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1250000,4.0,260.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,750000,3.0,230.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,630000,3.0,144.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,240000,1.0,54.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,309000,1.0,78.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,399000,2.0,110.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,2.0,95.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,695000,3.0,115.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,410000,2.0,80.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,360000,2.0,103.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,260000,1.0,60.0,1050,Ixelles,4.3815707,50.8222854
DUPLEX,650000,4.0,185.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,560000,3.0,140.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,2650000,4.0,550.0,1050,Ixelles,4.3815707,50.8222854
FLAT,220000,,49.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,435000,2.0,108.0,1050,Ixelles,4.3815707,50.8222854
EXCEPTIONAL-PROPERTY,1590000,4.0,300.0,1050,Ixelles,4.3815707,50.8222854
HOUSE,817000,4.0,250.0,1050,Ixelles,4.3815707,50.8222854
FLAT,169000,,35.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,365000,2.0,90.0,1050,Ixelles,4.3815707,50.8222854
PENTHOUSE,1500000,4.0,300.0,1050,Ixelles,4.3815707,50.8222854
APARTMENT,370000,2.0,120.0,1050,Ixelles,4.3815707,50.8222854
LOFT,425000,2.0,135.0,1050,Ixelles,4.3815707,50.8222854
MANSION,2350000,4.0,500.0,1050,Ixelles,4.3815707,50.8222854
